COUNTRYCODE,IIN,CLASSIC_PLATINUM, CONS_CORP_BIN,INTERCHANGE_RATE,INTERCHANGE_PERCENT_RATE,INTERCHANGE_FLAT_RATE,ISSUING_BANK,CARD_SCHEME_BIN,CRED_DEB_BIN,KEY,$COST
US,478825,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,JPMorgan Chase Bank N.A. - Commercial,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,480704,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,PNC Bank National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,447716,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Wilmington Trust National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,402451,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Bank of America - Commercial Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448538,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Wilmington Trust National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,404658,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Citi Commercial,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,480707,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Bank of America - Commercial Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,461422,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Citi Commercial,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,435632,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Bank of America - Commercial Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,439882,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,PNC Bank National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448590,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,JPMorgan Chase Bank N.A. - Commercial,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,480709,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,UMB Bank National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,471575,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Regions Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,479804,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Synovus Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,479826,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,U.S. Bank National Association-Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,471546,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Bank of America - Commercial Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,430736,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Wells Fargo Bank National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448975,CLASSIC,COMMERCIAL,VI Commercial Card Not Present Prepaid,0.02650,0.10,Metabank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448602,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Citi Commercial,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,433085,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,TD Bank National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448609,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Citi Commercial,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448545,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Whitney Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,486691,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,U.S. Bank National Association-Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,471500,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,SunTrust Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,461429,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Citi Commercial,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,480706,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,First Tennessee Bank National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,471515,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,PNC Bank National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448563,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Arvest Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448495,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Signature Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,486545,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Western Alliance Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,471569,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Bank of America - Commercial Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,480733,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,ZB National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,449457,CLASSIC,COMMERCIAL,VI Commercial Travel Service Corporate,0.02650,0.10,Arvest Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,480734,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,ZB National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,471562,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,UMB Bank National Association,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,559257,CLASSIC,COMMERCIAL,MC Commercial Data Rate I,0.02650,0.10,U.S. BANK NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.1265
US,424604,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,U.S. Bank National Association-Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448538,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,M&T Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,471511,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,U.S. Bank National Association-Credit,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,427533,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,Citi Commercial,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,448486,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,City National Bank,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,480710,CLASSIC,COMMERCIAL,VI Commercial Travel Service Purchasing,0.02650,0.10,The Bank of Nova Scotia,VISA,CREDIT,VISACREDITCOMMERCIALCLASSIC,0.1265
US,485910,CLASSIC,COMMERCIAL,VI Commercial Card Not Present Prepaid,0.02650,0.10,Central Bank of Kansas City,VISA,DEBIT,VISADEBITCOMMERCIALCLASSIC,0.1265
US,485217,CLASSIC,COMMERCIAL,VI Commercial Card Not Present Prepaid,0.02650,0.10,PNC Bank National Association,VISA,DEBIT,VISADEBITCOMMERCIALCLASSIC,0.1265
US,421718,CLASSIC,COMMERCIAL,VI Commercial Card Not Present Prepaid,0.02650,0.10,The Bancorp Bank,VISA,DEBIT,VISADEBITCOMMERCIALCLASSIC,0.1265
US,558739,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,COMERICA BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,547233,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIBANK N.A. ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556920,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,COMERICA BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,552841,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BMO HARRIS BANK N.A. ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556337,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,SILICON VALLEY BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556935,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF MONTREAL ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,552828,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BMO HARRIS BANK N.A. ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556734,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,WEX BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556988,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,KEYBANK NATIONAL ASSOCIATION ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,540526,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,COMERICA BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556709,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIBANK N.A. ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,555049,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,WEX BANK ,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,440066,SIGNATURE,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERSIGNATURE,0.127
US,556920,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,COMERICA BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,540501,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,JPMORGAN CHASE BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556709,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIBANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,540510,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,WELLS FARGO BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556919,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,WELLS FARGO BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556926,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,FIFTH THIRD BANK THE,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556323,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,SUNTRUST BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,553232,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,WEX BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,547233,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIBANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556337,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,SILICON VALLEY BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,540526,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,COMERICA BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556708,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,JPMORGAN CHASE BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556315,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF MONTREAL,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556718,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556750,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556931,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,WELLS FARGO BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556971,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIZENS BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,540580,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,HSBC BANK USA NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556320,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,SUNTRUST BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556924,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIBANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,555049,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,WEX BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,552841,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BMO HARRIS BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556932,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF THE WEST,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556963,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,U.S. BANK NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,553557,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BMO HARRIS BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,552832,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BMO HARRIS BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556734,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,WEX BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556375,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,JPMORGAN CHASE BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,540582,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556365,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,COMPASS BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,553419,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIZENS BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556822,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,JPMORGAN CHASE BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,540539,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,JPMORGAN CHASE BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556745,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,553258,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CAPITAL ONE NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556305,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,REGIONS BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556935,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF MONTREAL,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556735,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,REGIONS BANK,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,533411,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIBANK EUROPE PUBLIC LIMITED COMPANY,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,552828,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BMO HARRIS BANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,558765,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,556900,CLASSIC,COMMERCIAL,MC Commercial Data Rate 1 Large Market,0.02700,0.10,CITIBANK N.A.,MASTERCARD,CREDIT,MASTERCARDCREDITCOMMERCIALCLASSIC,0.127
US,440066,SIGNATURE,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Bank of America - Consumer Credit,VISA,CREDIT,VISACREDITCONSUMERSIGNATURE,0.127
US,431307,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,406095,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Navy Federal Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,406041,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Navy Federal Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,478434,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Synchrony Bank ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,488893,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,478432,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Synchrony Bank ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,427082,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,USAA Savings Bank ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,439708,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,UBS Bank USA ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,414737,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,426638,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,TD Bank USA Nordstrom ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,430679,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Pentagon Federal Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,414780,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,U.S. Bank National Association-Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,414734,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,442868,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Boeing Employees Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,480013,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,478433,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Synchrony Bank ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,419000,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,U.S. Bank National Association-Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,435996,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,U.S. Bank National Association-Credit ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,447995,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Synchrony Bank ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,426451,PLATINUM,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Bank of America - Consumer Credit ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.127
US,403784,PLATINUM,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,U.S. Bank National Association-Credit ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.127
US,443059,PLATINUM,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Star One Credit Union ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.127
US,403766,PLATINUM,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,U.S. Bank National Association-Credit ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.127
US,461608,PLATINUM,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Branch Banking and Trust Company-Credit ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.127
US,486896,PLATINUM,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Barclays Bank Delaware ,VISA,CREDIT,VISACREDITCONSUMERPLATINUM,0.127
US,433222,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Trustone Financial Federal Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,410798,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Wings Financial Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,458427,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Westerra Credit Union ,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,407529,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Comenity Capital Bank,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,426684,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Chase Bank USA National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,414720,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Chase Bank USA National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,438857,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Chase Bank USA National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,414709,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Capital One Bank (Usa) National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,414740,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Chase Bank USA National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,426638,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,TD Bank USA Nordstrom,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,446539,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Wells Fargo Bank National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,430023,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Capital One Bank (Usa) NA - Cabelas,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,427082,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,USAA Savings Bank,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,422695,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Chase Bank USA National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,414781,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,U.S. Bank National Association-Credit,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
US,438854,CLASSIC,CONSUMER,VI Consumer Standard Credit,0.02700,0.10,Chase Bank USA National Association,VISA,CREDIT,VISACREDITCONSUMERCLASSIC,0.127
